Customer_ID,Name,Gender,Age,Region,Income,Account_Balance,Products_Held,Credit_Score,Has_Credit_Card,Is_Active_Member,Tenure_Years,Churned,Churned_1_0
UAE-231,William Alexander,Female,35,RAK,"9,638","89,889",1,513,NO,ACTIVE,6,RETAINED,1
UAE-232,Kevin Davenport,Male,24,Abu Dhabi,"11,796","53,028",4,807,NO,IN_ACTIVE,8,RETAINED,1
UAE-233,Patrick Johnson,Male,69,Umm AL-Quwain,"3,018","2,214",2,645,YES,IN_ACTIVE,2,RETAINED,1
UAE-234,Charles Mack,Male,43,Sharjah,"9,471","189,642",4,496,YES,IN_ACTIVE,9,RETAINED,1
UAE-235,Tammy Nelson,Female,48,RAK,"16,286","118,635",2,754,NO,ACTIVE,6,RETAINED,1
UAE-236,Megan Moore,Female,56,Abu Dhabi,"13,359","2,083",2,367,YES,ACTIVE,10,RETAINED,1
UAE-237,Teresa Rogers,Female,61,Umm AL-Quwain,"18,697","154,691",1,473,YES,ACTIVE,3,RETAINED,1
UAE-238,Michael Carrillo,Female,35,Umm AL-Quwain,"6,487","83,245",3,814,NO,IN_ACTIVE,6,RETAINED,1
UAE-239,Kevin Houston,Female,60,Abu Dhabi,"8,173","122,210",4,405,YES,ACTIVE,3,RETAINED,1
UAE-240,Donald Little,Male,63,Fujairah,"9,072","199,371",3,384,NO,IN_ACTIVE,8,RETAINED,1
UAE-241,William Martin,Female,29,Ajman,"5,925","69,748",2,369,YES,ACTIVE,6,RETAINED,1
UAE-242,Catherine Dominguez,Female,25,Dubai,"14,049","43,180",3,688,NO,IN_ACTIVE,4,CHURNED,0
UAE-243,Julie Gibson,Male,33,Abu Dhabi,"23,376","58,099",4,552,YES,IN_ACTIVE,2,RETAINED,1
UAE-244,Peter Holmes,Female,46,Abu Dhabi,"16,156","23,997",2,789,NO,IN_ACTIVE,8,RETAINED,1
UAE-245,Hannah Crawford,Male,59,Umm AL-Quwain,"8,114","169,698",3,476,YES,IN_ACTIVE,6,RETAINED,1
UAE-246,Hunter Armstrong,Female,68,Abu Dhabi,"17,368","113,619",4,468,YES,ACTIVE,4,CHURNED,0
UAE-247,Brian Hodges,Female,55,RAK,"7,542","63,721",4,602,YES,IN_ACTIVE,4,RETAINED,1
UAE-248,Patricia Campbell,Female,64,Sharjah,"9,159","121,173",3,678,NO,ACTIVE,7,RETAINED,1
UAE-249,Thomas Wilson,Male,47,RAK,"7,293","41,762",3,555,YES,ACTIVE,1,RETAINED,1
UAE-250,Dr. Jamie Davis,Female,22,Dubai,"14,111","179,014",1,714,NO,ACTIVE,3,RETAINED,1
UAE-251,David Lopez,Male,18,Ajman,"6,835","42,524",2,768,YES,IN_ACTIVE,2,RETAINED,1
UAE-252,Andrea Vaughan,Female,34,Umm AL-Quwain,"8,426","3,589",3,308,NO,ACTIVE,8,RETAINED,1
UAE-253,Nicole Thompson,Female,55,Sharjah,"8,476","9,880",1,499,NO,IN_ACTIVE,8,CHURNED,0
UAE-254,Cole Avery,Female,58,Fujairah,"7,922","112,831",2,706,YES,IN_ACTIVE,1,RETAINED,1
UAE-255,Brenda Campbell,Female,37,RAK,"7,449","2,985",2,842,NO,ACTIVE,1,RETAINED,1
UAE-256,David Haynes,Female,20,Sharjah,"15,464","13,196",4,322,YES,ACTIVE,3,RETAINED,1
UAE-257,Rebecca Alexander,Male,18,Sharjah,"8,245","165,347",3,358,YES,ACTIVE,9,RETAINED,1
UAE-258,Virginia Mora,Female,63,Ajman,"20,130","4,816",2,348,YES,ACTIVE,1,CHURNED,0
UAE-259,David Shaffer,Male,20,RAK,"20,698","50,751",3,524,YES,IN_ACTIVE,5,RETAINED,1
UAE-260,Matthew Weaver,Male,21,Abu Dhabi,"13,676","72,387",3,725,NO,ACTIVE,5,RETAINED,1
UAE-261,Christine Pearson,Female,61,Abu Dhabi,"10,538","68,785",1,303,NO,ACTIVE,1,CHURNED,0
UAE-262,Diana Black,Male,34,Ajman,"16,460","148,835",2,581,YES,IN_ACTIVE,10,RETAINED,1
UAE-263,Jonathan Wilson,Female,49,Umm AL-Quwain,"12,537","71,931",2,389,YES,IN_ACTIVE,9,RETAINED,1
UAE-264,Sandra Pittman,Male,46,Dubai,"19,914","193,317",4,543,YES,IN_ACTIVE,8,CHURNED,0
UAE-265,Alexander Berry,Female,43,Ajman,"21,419","184,044",4,546,YES,ACTIVE,4,CHURNED,0
UAE-266,Daisy Jimenez,Female,64,Sharjah,"21,382","126,341",3,336,YES,ACTIVE,2,RETAINED,1
UAE-267,Mrs. Cynthia Owens DDS,Male,33,Ajman,"8,844","192,711",3,582,YES,IN_ACTIVE,9,RETAINED,1
UAE-268,Jose Walsh,Male,63,Umm AL-Quwain,"19,781","188,213",2,345,NO,IN_ACTIVE,8,RETAINED,1
UAE-269,Alexis Terrell,Female,21,Abu Dhabi,"22,653","86,963",4,352,NO,IN_ACTIVE,9,CHURNED,0
UAE-270,Grant Barnes,Male,52,Ajman,"10,504","144,260",4,361,NO,IN_ACTIVE,2,CHURNED,0
UAE-271,Patricia Garcia,Female,20,Umm AL-Quwain,"20,832","162,578",1,698,YES,ACTIVE,8,RETAINED,1
UAE-272,Leslie Collins,Female,65,Sharjah,"13,085","40,704",1,845,YES,IN_ACTIVE,7,RETAINED,1
UAE-273,Scott Ford,Male,48,Dubai,"7,115","139,739",1,321,NO,IN_ACTIVE,7,RETAINED,1
UAE-274,Mary Thomas,Male,50,RAK,"18,160","103,201",1,317,YES,ACTIVE,4,RETAINED,1
UAE-275,Sarah Bean,Male,49,Fujairah,"19,643","100,751",2,598,YES,IN_ACTIVE,1,CHURNED,0
UAE-276,Terrance Howard,Female,29,Fujairah,"19,877","115,470",4,367,YES,IN_ACTIVE,9,RETAINED,1
UAE-277,Jamie Goodwin,Male,22,Dubai,"24,620","132,541",1,685,YES,ACTIVE,3,RETAINED,1
UAE-278,Frances Davis,Female,27,Sharjah,"20,366","14,451",2,604,NO,IN_ACTIVE,8,CHURNED,0
UAE-279,Philip Guzman,Male,55,Ajman,"10,603","69,875",2,777,NO,ACTIVE,3,RETAINED,1
UAE-280,Casey Ruiz,Female,49,Sharjah,"21,297","192,609",1,737,NO,IN_ACTIVE,3,RETAINED,1
UAE-281,Lynn Velez,Male,58,Fujairah,"3,825","192,064",2,498,YES,IN_ACTIVE,3,RETAINED,1
UAE-282,Hayley Harper,Male,40,Ajman,"6,529","42,041",3,305,YES,ACTIVE,3,RETAINED,1
UAE-283,Eric Williams,Female,44,Dubai,"23,200","82,622",2,675,YES,ACTIVE,9,RETAINED,1
UAE-284,Angela Parsons,Female,27,Dubai,"19,557","91,803",1,579,YES,ACTIVE,1,RETAINED,1
UAE-285,Debbie Baker,Male,69,Fujairah,"23,071","22,124",3,576,YES,IN_ACTIVE,8,CHURNED,0
UAE-286,Stacy Hurley,Female,28,Abu Dhabi,"23,754","46,834",2,671,YES,ACTIVE,10,CHURNED,0
UAE-287,Mary Solis,Female,48,Umm AL-Quwain,"12,253","123,233",4,473,YES,IN_ACTIVE,7,RETAINED,1
UAE-288,Sean Farley,Male,41,Umm AL-Quwain,"13,708","180,790",4,715,NO,ACTIVE,3,RETAINED,1
UAE-289,Matthew Sanchez,Female,29,Dubai,"16,704","87,227",1,519,NO,ACTIVE,10,RETAINED,1
UAE-290,Mrs. Tara Mcconnell,Male,35,RAK,"15,438","102,218",4,378,NO,ACTIVE,9,RETAINED,1
UAE-291,Jennifer Marsh,Male,23,Sharjah,"21,646","5,281",4,495,YES,ACTIVE,6,RETAINED,1
UAE-292,Trevor Curtis,Male,38,RAK,"5,419","143,275",3,624,YES,ACTIVE,5,RETAINED,1
UAE-293,Christopher Murphy,Female,26,Abu Dhabi,"21,405","183,301",1,820,NO,IN_ACTIVE,6,RETAINED,1
UAE-294,Randy Wright,Female,57,Ajman,"9,810","2,306",4,807,YES,ACTIVE,9,RETAINED,1
UAE-295,Jay Petersen,Female,25,Dubai,"13,282","196,456",3,737,NO,ACTIVE,3,RETAINED,1
UAE-296,Suzanne Walls,Male,29,Abu Dhabi,"23,651","118,730",4,481,YES,ACTIVE,5,RETAINED,1
UAE-297,Kenneth Diaz,Male,39,Dubai,"5,968","14,859",1,473,NO,IN_ACTIVE,7,CHURNED,0
UAE-298,Debbie Crawford,Male,30,Abu Dhabi,"10,319","48,598",3,691,YES,ACTIVE,10,RETAINED,1
UAE-299,Brian Oneill,Female,21,Ajman,"5,089","31,572",1,527,YES,IN_ACTIVE,1,RETAINED,1
UAE-300,William Edwards,Female,36,RAK,"14,168","3,990",4,850,NO,IN_ACTIVE,8,RETAINED,1
UAE-301,Lori Lang,Male,37,Ajman,"11,762","189,778",2,707,YES,ACTIVE,3,RETAINED,1
UAE-302,Olivia Rivera,Female,38,Dubai,"20,124","6,655",1,376,NO,IN_ACTIVE,10,CHURNED,0
UAE-303,Michelle Smith,Male,68,Dubai,"18,914","86,348",2,543,NO,IN_ACTIVE,3,RETAINED,1
UAE-304,Gloria Jenkins,Male,24,Dubai,"16,323","63,020",2,705,YES,ACTIVE,4,RETAINED,1
UAE-305,Joseph Johnson,Male,20,Ajman,"4,863","186,091",1,374,NO,ACTIVE,9,RETAINED,1
UAE-306,Emily Blanchard,Male,63,Dubai,"4,865","12,307",2,754,YES,IN_ACTIVE,1,RETAINED,1
UAE-307,Ryan Reynolds,Female,58,Sharjah,"20,963","68,610",2,752,NO,IN_ACTIVE,3,RETAINED,1
UAE-308,Edward Gordon,Male,29,Sharjah,"14,507","109,379",1,766,YES,IN_ACTIVE,10,RETAINED,1
UAE-309,Luke Jordan,Male,60,Umm AL-Quwain,"5,135","79,552",1,372,NO,IN_ACTIVE,2,RETAINED,1
UAE-310,Jennifer Flores,Male,70,Sharjah,"3,227","87,942",1,436,YES,ACTIVE,7,RETAINED,1
UAE-311,Todd Harris,Male,29,RAK,"17,097","45,075",2,614,YES,IN_ACTIVE,8,RETAINED,1
UAE-312,Nancy Drake,Male,21,Ajman,"6,491","133,641",4,746,NO,ACTIVE,5,RETAINED,1
UAE-313,Molly Randolph,Male,22,Sharjah,"4,378","163,895",1,488,YES,ACTIVE,10,CHURNED,0
UAE-314,Cody Lewis,Female,58,Abu Dhabi,"24,350","188,113",2,320,NO,ACTIVE,2,RETAINED,1
UAE-315,Andrew Bray,Female,55,Ajman,"10,094","132,199",4,351,NO,IN_ACTIVE,4,RETAINED,1
UAE-316,Jordan Brewer,Male,51,Umm AL-Quwain,"17,877","29,766",4,508,YES,ACTIVE,6,RETAINED,1
UAE-317,Jo Stone,Female,36,Fujairah,"20,867","8,840",1,505,YES,IN_ACTIVE,5,RETAINED,1
UAE-318,Kristina Herrera,Male,64,RAK,"3,703","90,172",3,513,YES,ACTIVE,10,RETAINED,1
UAE-319,Scott Phillips,Male,32,Abu Dhabi,"20,533","61,742",1,667,YES,IN_ACTIVE,2,RETAINED,1
UAE-320,Marc Wall,Male,22,RAK,"20,056","100,727",1,306,NO,ACTIVE,6,RETAINED,1
UAE-321,Jacob Nguyen,Male,46,Abu Dhabi,"6,152","83,119",4,638,YES,ACTIVE,4,RETAINED,1
UAE-322,Laurie Smith,Male,36,Dubai,"15,259","77,322",1,357,YES,IN_ACTIVE,4,RETAINED,1
UAE-323,Joe Green,Female,47,Ajman,"14,532","27,773",3,572,NO,ACTIVE,10,RETAINED,1
UAE-324,Brittney Glass,Male,39,Umm AL-Quwain,"14,953","3,096",4,509,YES,IN_ACTIVE,5,CHURNED,0
UAE-325,Daniel Richardson,Female,34,Abu Dhabi,"7,736","183,365",1,410,NO,IN_ACTIVE,2,RETAINED,1
UAE-326,Stephanie Holmes,Female,50,Ajman,"14,679","33,961",1,563,YES,IN_ACTIVE,4,RETAINED,1
UAE-327,Julia Garrett,Female,26,Abu Dhabi,"10,275","61,050",1,446,YES,IN_ACTIVE,1,RETAINED,1
UAE-328,Craig Johnson,Female,54,Abu Dhabi,"17,740","188,994",4,527,YES,ACTIVE,9,CHURNED,0
UAE-329,Dr. Tyler Baker DDS,Female,66,Ajman,"9,315","48,407",1,706,NO,ACTIVE,6,CHURNED,0
UAE-330,Jeremy Hampton,Female,58,Umm AL-Quwain,"23,762","183,801",4,587,YES,IN_ACTIVE,10,RETAINED,1
UAE-331,Amanda Rubio,Male,26,Sharjah,"12,396","46,810",1,692,YES,ACTIVE,1,RETAINED,1
UAE-332,Patricia Williams,Female,44,Ajman,"22,574","120,376",3,640,YES,ACTIVE,5,RETAINED,1
UAE-333,Melissa Rivas,Female,64,Fujairah,"3,536","137,108",3,472,NO,ACTIVE,8,RETAINED,1
UAE-334,Michael Morgan,Female,68,Ajman,"8,773","126,286",1,740,YES,ACTIVE,3,RETAINED,1
UAE-335,Tanya Herman,Male,70,Umm AL-Quwain,"7,824","123,618",2,801,NO,IN_ACTIVE,1,RETAINED,1
UAE-336,Melissa Myers,Female,54,RAK,"19,147","1,028",2,729,NO,IN_ACTIVE,6,RETAINED,1
UAE-337,David Adams,Female,31,Sharjah,"15,667","177,951",1,694,YES,IN_ACTIVE,7,RETAINED,1
UAE-338,Kim Morales,Male,50,Fujairah,"14,998","196,929",3,647,YES,ACTIVE,4,CHURNED,0
UAE-339,Adam Le,Female,68,Ajman,"3,252","50,407",1,586,NO,IN_ACTIVE,8,RETAINED,1
UAE-340,Jack Johnson,Male,31,RAK,"11,082","162,991",1,518,NO,ACTIVE,8,RETAINED,1
UAE-341,Jesse Edwards,Female,35,Ajman,"6,580","105,895",4,682,YES,IN_ACTIVE,1,RETAINED,1
UAE-342,Justin Cannon,Male,34,Dubai,"13,145","158,542",1,371,YES,IN_ACTIVE,3,RETAINED,1
UAE-343,Kristina Oconnor,Male,24,Abu Dhabi,"21,507","86,351",4,419,NO,ACTIVE,3,CHURNED,0
UAE-344,Clayton Baker,Male,19,Dubai,"11,591","42,421",4,455,YES,IN_ACTIVE,9,RETAINED,1
UAE-345,Andrea Lucas,Female,63,Umm AL-Quwain,"16,745","27,652",3,362,NO,IN_ACTIVE,1,RETAINED,1
UAE-346,Lauren Rodriguez,Male,67,Sharjah,"14,359","12,327",4,462,YES,ACTIVE,5,RETAINED,1
UAE-347,Lindsey Matthews,Female,65,Fujairah,"16,423","31,947",1,637,YES,IN_ACTIVE,7,CHURNED,0
UAE-348,Elizabeth Santiago,Male,33,Ajman,"18,452","167,368",1,484,NO,IN_ACTIVE,6,RETAINED,1
UAE-349,Sylvia Martinez,Female,46,RAK,"16,284","158,605",3,551,YES,ACTIVE,1,RETAINED,1
UAE-350,Lindsey Smith,Male,47,Sharjah,"18,425","139,232",3,710,YES,IN_ACTIVE,4,RETAINED,1
UAE-351,Kevin Campbell,Female,46,Dubai,"21,115","109,571",1,473,NO,ACTIVE,5,CHURNED,0
UAE-352,Mr. George Anderson Jr.,Female,37,Abu Dhabi,"3,166","55,218",1,556,NO,IN_ACTIVE,2,RETAINED,1
UAE-353,Emily Stein,Female,63,Fujairah,"21,179","24,490",4,470,YES,IN_ACTIVE,6,RETAINED,1
UAE-354,Matthew Walsh,Male,68,RAK,"24,624","103,115",4,468,YES,IN_ACTIVE,2,RETAINED,1
UAE-355,Dennis Smith,Male,24,Sharjah,"5,467","76,608",1,831,NO,ACTIVE,1,RETAINED,1
UAE-356,Bobby Morrow,Male,60,RAK,"14,429","168,973",4,621,NO,ACTIVE,9,RETAINED,1
UAE-357,Felicia Duncan,Male,32,Fujairah,"16,434","71,683",4,447,YES,ACTIVE,3,RETAINED,1
UAE-358,Jean Campbell,Female,50,Sharjah,"12,066","17,775",1,497,YES,IN_ACTIVE,9,RETAINED,1
UAE-359,Edward Bradshaw,Male,34,Sharjah,"10,903","36,219",4,621,YES,IN_ACTIVE,7,RETAINED,1
UAE-360,Kayla Meyer,Female,37,Umm AL-Quwain,"24,759","29,320",4,719,YES,IN_ACTIVE,1,RETAINED,1
UAE-361,Erin Carney,Female,27,Sharjah,"12,858","175,372",1,810,NO,IN_ACTIVE,5,RETAINED,1
UAE-362,Theresa Marshall,Female,28,RAK,"16,261","140,307",4,568,NO,IN_ACTIVE,6,RETAINED,1
UAE-363,Brandy Mcmahon,Male,58,Umm AL-Quwain,"18,921","177,547",3,530,YES,ACTIVE,8,RETAINED,1
UAE-364,Seth Murray,Male,25,Abu Dhabi,"17,996","6,245",3,613,NO,ACTIVE,7,RETAINED,1
UAE-365,Nicole Johnson,Male,45,Abu Dhabi,"8,676","39,082",1,389,YES,IN_ACTIVE,6,RETAINED,1
UAE-366,Kristin Ochoa,Male,69,RAK,"9,467","75,669",3,695,YES,ACTIVE,8,RETAINED,1
UAE-367,Gregory Guerrero,Male,53,Ajman,"10,562","96,352",4,510,YES,IN_ACTIVE,4,RETAINED,1
UAE-368,Stephen Campbell,Female,22,RAK,"12,088","160,312",2,632,YES,IN_ACTIVE,5,CHURNED,0
UAE-369,Shawn Gillespie,Male,37,Ajman,"6,604","118,583",1,746,NO,ACTIVE,8,RETAINED,1
UAE-370,Lisa Davis,Female,25,Abu Dhabi,"13,714","188,200",2,376,NO,ACTIVE,8,RETAINED,1
UAE-371,Scott Ball,Male,65,Sharjah,"21,963","38,422",4,465,YES,IN_ACTIVE,5,RETAINED,1
UAE-372,Kenneth Cox,Female,27,RAK,"11,952","102,065",3,610,YES,IN_ACTIVE,8,RETAINED,1
UAE-373,Lawrence Fields,Female,45,Sharjah,"9,303","184,042",3,375,YES,IN_ACTIVE,10,RETAINED,1
UAE-374,Gavin Jones,Female,61,RAK,"5,983","156,645",3,649,NO,ACTIVE,3,CHURNED,0
UAE-375,Ashley Franklin,Male,21,Umm AL-Quwain,"21,105","152,237",3,828,NO,ACTIVE,3,RETAINED,1
UAE-376,Troy Meadows MD,Female,47,Abu Dhabi,"6,235","32,704",3,520,YES,IN_ACTIVE,10,RETAINED,1
UAE-377,Sarah Palmer,Male,38,Fujairah,"13,989","188,277",2,330,YES,IN_ACTIVE,6,CHURNED,0
UAE-378,Roger Donovan,Male,49,Fujairah,"13,512","98,496",3,407,NO,IN_ACTIVE,7,CHURNED,0
UAE-379,Andrew Ramos,Female,61,Ajman,"22,508","133,214",2,778,YES,IN_ACTIVE,2,CHURNED,0
UAE-380,Wesley Lewis,Female,56,Abu Dhabi,"20,640","13,031",4,397,NO,ACTIVE,8,RETAINED,1
UAE-381,Aaron Lewis,Male,46,Sharjah,"23,703","159,857",2,432,NO,ACTIVE,1,RETAINED,1
UAE-382,Tyler Bradford,Female,68,Umm AL-Quwain,"22,426","126,911",4,646,YES,ACTIVE,7,CHURNED,0
UAE-383,Wendy Choi,Male,46,Fujairah,"15,218","145,251",2,519,YES,IN_ACTIVE,1,RETAINED,1
UAE-384,Michelle Anderson,Female,63,Ajman,"14,352","147,957",1,743,NO,ACTIVE,3,RETAINED,1
UAE-385,Christopher Taylor,Female,39,Umm AL-Quwain,"11,097","164,033",3,602,NO,IN_ACTIVE,8,RETAINED,1
UAE-386,Kevin Rodriguez,Male,35,Fujairah,"17,656","158,186",2,802,NO,IN_ACTIVE,8,RETAINED,1
UAE-387,John Davis,Male,45,Dubai,"7,662","35,330",1,565,YES,IN_ACTIVE,10,RETAINED,1
UAE-388,Stacey Scott,Female,63,Umm AL-Quwain,"23,266","195,118",1,536,NO,ACTIVE,6,RETAINED,1
UAE-389,Sarah Foster,Male,25,Abu Dhabi,"6,928","119,563",1,376,YES,ACTIVE,2,RETAINED,1
UAE-390,Laura Lee,Male,64,Fujairah,"3,064","118,631",4,443,NO,IN_ACTIVE,4,RETAINED,1
UAE-391,Andrew Pacheco,Male,19,Umm AL-Quwain,"10,340","3,103",4,555,NO,ACTIVE,7,RETAINED,1
UAE-392,Austin Joseph,Male,25,Dubai,"7,759","87,873",1,745,NO,IN_ACTIVE,8,RETAINED,1
UAE-393,Adriana English,Female,44,RAK,"18,908","85,636",1,613,YES,ACTIVE,4,CHURNED,0
UAE-394,John Hickman,Female,39,Umm AL-Quwain,"5,415","37,990",1,490,YES,IN_ACTIVE,3,CHURNED,0
UAE-395,Ashley Mason,Male,43,Fujairah,"19,811","14,247",4,721,YES,IN_ACTIVE,10,CHURNED,0
UAE-396,Jacob Williams,Female,51,Abu Dhabi,"14,370","189,898",3,523,NO,IN_ACTIVE,5,RETAINED,1
UAE-397,Melinda Young,Male,46,Dubai,"14,595","71,134",3,501,NO,ACTIVE,5,CHURNED,0
UAE-398,Ashley Clements,Female,67,Abu Dhabi,"24,978","119,661",2,745,YES,ACTIVE,7,CHURNED,0
UAE-399,Robert Baldwin,Female,25,Abu Dhabi,"7,765","195,532",2,497,NO,ACTIVE,1,RETAINED,1
UAE-400,Melanie Hernandez,Male,35,Fujairah,"15,759","65,424",4,303,NO,IN_ACTIVE,1,RETAINED,1
UAE-401,Molly Larsen,Male,51,Sharjah,"15,628","28,558",3,623,NO,ACTIVE,9,RETAINED,1
UAE-402,Scott Murray,Female,57,Abu Dhabi,"3,109","155,159",4,805,NO,IN_ACTIVE,9,RETAINED,1
UAE-403,Kevin Edwards,Female,56,RAK,"10,409","196,234",4,562,YES,ACTIVE,7,RETAINED,1
UAE-404,David Benjamin,Female,48,Abu Dhabi,"4,900","171,811",1,603,YES,IN_ACTIVE,6,RETAINED,1
UAE-405,Sean Johnson,Male,49,Dubai,"15,424","191,894",3,797,YES,IN_ACTIVE,6,RETAINED,1
UAE-406,Vincent Carter,Female,24,Fujairah,"23,691","172,356",1,623,NO,IN_ACTIVE,7,RETAINED,1
UAE-407,Joseph Edwards,Female,44,Fujairah,"19,181","55,501",3,373,YES,IN_ACTIVE,10,RETAINED,1
UAE-408,Carol Hunter,Male,30,Abu Dhabi,"10,036","118,091",1,589,NO,IN_ACTIVE,4,RETAINED,1
UAE-409,Brandy Matthews,Male,59,Abu Dhabi,"4,335","11,980",4,496,NO,ACTIVE,2,RETAINED,1
UAE-410,David Hull,Male,56,RAK,"8,694","153,022",3,459,YES,IN_ACTIVE,7,RETAINED,1
UAE-411,Mary Cook,Female,34,Dubai,"8,263","55,754",1,815,NO,IN_ACTIVE,9,CHURNED,0
UAE-412,Christopher Hart,Male,67,Umm AL-Quwain,"5,282","94,465",3,508,NO,IN_ACTIVE,3,RETAINED,1
UAE-413,Tammy Haynes,Male,46,Ajman,"22,024","141,269",1,593,YES,ACTIVE,8,RETAINED,1
UAE-414,Lisa Vance,Female,44,RAK,"3,236","169,527",3,538,NO,ACTIVE,1,RETAINED,1
UAE-415,Robert Lewis,Male,40,Dubai,"23,288","175,776",1,442,NO,ACTIVE,4,RETAINED,1
UAE-416,Anthony Stewart,Male,67,Umm AL-Quwain,"16,912","197,181",2,723,YES,ACTIVE,9,RETAINED,1
UAE-417,Andrew Day,Female,39,Abu Dhabi,"3,007","50,067",1,455,YES,IN_ACTIVE,6,RETAINED,1
UAE-418,Taylor Wood,Female,43,Fujairah,"15,609","190,337",4,680,YES,IN_ACTIVE,8,RETAINED,1
UAE-419,Joseph Johnson,Female,43,Fujairah,"21,874","183,853",4,388,NO,ACTIVE,3,RETAINED,1
UAE-420,Kendra Meyer,Male,47,Dubai,"5,552","73,960",1,783,YES,IN_ACTIVE,5,RETAINED,1
UAE-421,Dustin Davis,Female,24,Sharjah,"5,824","103,734",4,687,NO,ACTIVE,3,RETAINED,1
UAE-422,Charles Wilson,Female,41,Abu Dhabi,"22,993","176,349",1,835,YES,ACTIVE,5,RETAINED,1
UAE-423,Ivan Bailey,Female,54,Dubai,"6,060","1,098",4,395,NO,IN_ACTIVE,4,CHURNED,0
UAE-424,George Mcmahon,Female,34,Abu Dhabi,"17,218","149,106",3,313,YES,IN_ACTIVE,10,CHURNED,0
UAE-425,Jonathan Andrade,Female,54,Abu Dhabi,"8,968","93,730",2,701,YES,ACTIVE,7,RETAINED,1
UAE-426,Thomas Jackson,Female,40,Ajman,"4,094","104,466",3,640,YES,IN_ACTIVE,9,RETAINED,1
UAE-427,Jacqueline King,Male,69,RAK,"6,120","93,563",4,837,YES,IN_ACTIVE,6,RETAINED,1
UAE-428,Richard Maynard,Female,48,Umm AL-Quwain,"15,962","189,971",4,701,YES,ACTIVE,8,RETAINED,1
UAE-429,Amy Smith,Male,33,Sharjah,"3,631","76,414",2,395,YES,IN_ACTIVE,9,RETAINED,1
UAE-430,Christopher Williams,Male,68,Abu Dhabi,"7,744","199,954",3,485,NO,IN_ACTIVE,5,RETAINED,1
UAE-431,Tracy Hunt,Female,47,Umm AL-Quwain,"14,233","169,313",3,458,YES,ACTIVE,8,CHURNED,0
UAE-432,Andrew Blair,Female,36,Sharjah,"19,999","150,543",2,477,NO,IN_ACTIVE,8,RETAINED,1
UAE-433,Andrew Deleon,Female,33,Sharjah,"18,214","106,213",1,747,NO,IN_ACTIVE,6,RETAINED,1
UAE-434,Mr. Timothy Hooper,Female,19,RAK,"21,811","30,841",3,606,NO,IN_ACTIVE,10,RETAINED,1
UAE-435,James Guerrero,Female,48,Ajman,"22,676","157,685",2,615,NO,IN_ACTIVE,1,RETAINED,1
UAE-436,Donna Roberts,Female,23,Abu Dhabi,"21,042","179,962",2,336,NO,IN_ACTIVE,3,RETAINED,1
UAE-437,Stephen Davis,Male,56,Ajman,"12,278","107,583",2,405,YES,IN_ACTIVE,5,RETAINED,1
UAE-438,Vickie Burns,Female,55,Abu Dhabi,"23,294","198,076",2,412,NO,ACTIVE,8,RETAINED,1
UAE-439,Lauren Benitez,Female,37,Umm AL-Quwain,"10,578","172,062",3,330,NO,ACTIVE,8,RETAINED,1
UAE-440,Anthony Beck,Female,58,Umm AL-Quwain,"5,609","10,156",2,557,NO,ACTIVE,7,RETAINED,1
UAE-441,Jennifer Walls,Female,33,Ajman,"17,842","29,033",3,697,NO,ACTIVE,6,RETAINED,1
UAE-442,Erin Pearson,Female,49,Abu Dhabi,"24,816","89,745",2,524,NO,ACTIVE,8,RETAINED,1
UAE-443,Christopher Rosario,Male,28,RAK,"6,574","145,080",2,344,YES,ACTIVE,1,RETAINED,1
UAE-444,Patricia Mcfarland,Male,39,Fujairah,"24,501","44,813",4,831,NO,IN_ACTIVE,7,RETAINED,1
UAE-445,Tiffany Smith,Female,47,RAK,"4,448","16,394",2,739,YES,IN_ACTIVE,9,RETAINED,1
UAE-446,Robert Stokes,Female,21,Ajman,"7,688","121,605",1,804,NO,IN_ACTIVE,5,RETAINED,1
UAE-447,Kathryn Clark,Male,39,Fujairah,"11,577","9,509",2,568,NO,ACTIVE,2,RETAINED,1
UAE-448,Erik Johnson,Male,27,Abu Dhabi,"14,698","43,742",2,783,NO,IN_ACTIVE,3,RETAINED,1
UAE-449,Heather Carpenter,Male,36,Fujairah,"22,413","141,511",2,352,NO,IN_ACTIVE,6,RETAINED,1
UAE-450,Sheena White,Male,70,Umm AL-Quwain,"15,184","35,591",4,333,NO,ACTIVE,10,RETAINED,1
UAE-451,Daniel Ball,Male,22,Ajman,"21,527","172,167",2,384,NO,IN_ACTIVE,8,RETAINED,1
UAE-452,Veronica Simpson,Female,61,Sharjah,"24,222","191,647",1,506,NO,IN_ACTIVE,7,CHURNED,0
UAE-453,Randy Waters,Male,66,Sharjah,"24,622","172,940",3,419,NO,IN_ACTIVE,2,CHURNED,0
UAE-454,Robert Savage,Female,29,Umm AL-Quwain,"18,667","32,369",3,461,NO,IN_ACTIVE,4,RETAINED,1
UAE-455,Juan Frye,Male,60,Abu Dhabi,"22,446","38,653",4,695,YES,ACTIVE,7,RETAINED,1
UAE-456,Justin Gibbs,Female,63,Ajman,"9,487","164,357",2,619,YES,IN_ACTIVE,4,RETAINED,1
UAE-457,Travis Robertson,Female,56,Umm AL-Quwain,"24,212","157,950",3,392,YES,IN_ACTIVE,2,CHURNED,0
UAE-458,Tiffany Jones,Male,59,Fujairah,"18,567","164,897",1,409,YES,IN_ACTIVE,10,RETAINED,1
